,Spoint,date
791,572042,1512770400
792,597591,1512777600
793,609771,1512781200
794,628019,1512788400
795,631602,1512792000
796,653961,1512799200
797,664316,1512802800
798,680068,1512813600
799,685540,1512817200
800,689362,1512824400
801,696207,1512831600
802,702849,1512835200
803,718384,1512842400
804,729640,1512846000
805,761809,1512856800
806,781649,1512864000
807,792035,1512867600
808,808252,1512874800
809,817635,1512878400
810,832524,1512885600
811,839169,1512889200
812,854989,1512903600
813,860434,1512907200
814,864842,1512910800
815,871189,1512918000
816,877660,1512921600
817,890798,1512928800
818,900867,1512932400
819,929230,1512943200
820,958559,1512954000
821,987495,1512964800
822,1015827,1512975600
823,1039287,1512993600
824,1052579,1513004400
825,1075300,1513015200
826,1105580,1513026000
827,1135835,1513040400
828,1162845,1513047600
829,1191567,1513058400
830,1219932,1513072800
831,1233952,1513087200
832,1250886,1513094400
833,1276571,1513105200
834,1293517,1513116000
835,1332569,1513130400
836,1358646,1513137600
837,1384176,1513148400
838,1410065,1513166400
839,1425608,1513177200
840,1433919,1513184400
841,1458816,1513195200
842,1500495,1513206000
843,1510288,1513220400
844,1545226,1513227600
845,1565299,1513238400
846,1579395,1513252800
847,1593968,1513267200
848,1613977,1513274400
849,1623675,1513285200
850,1653596,1513296000
851,1683842,1513310400
852,1704310,1513317600
853,1727789,1513335600
854,1733184,1513342800
855,1754893,1513357200
856,1762666,1513364400
857,1783256,1513375200
858,1802783,1513386000
859,1829942,1513400400
860,1836669,1513407600
861,1855796,1513422000
862,1864673,1513432800
863,1876366,1513447200
864,1891810,1513454400
865,1908354,1513465200
866,1923728,1513476000
867,1937514,1513490400
868,1949857,1513497600
869,1962122,1513515600
870,1969469,1513526400
871,1988075,1513540800
872,2007777,1513558800
873,2042739,1513584000
874,2057498,1513605600
875,2079816,1513630800
876,2107210,1513648800
877,2141875,1513684800
878,2157986,1513706400
879,2182244,1513731600
880,2204530,1513749600
881,2219336,1513778400
882,2262374,1513821600
883,2276186,1513839600
884,2292402,1513868400
885,2309085,1513886400
886,2328538,1513911600
887,2344875,1513929600
888,2358470,1513954800
889,2375406,1513976400
890,2392907,1513998000
891,2410225,1514030400
892,2421090,1514052000
893,2436496,1514070000
894,2454630,1514095200
895,2466475,1514116800
896,2477713,1514138400
897,2492734,1514160000
898,2506318,1514181600
899,2520532,1514210400
900,2533934,1514235600
901,2550129,1514253600
902,2568669,1514282400
903,2579858,1514300400
904,2592780,1514322000
905,2612958,1514343600
906,2637352,1514376000
907,2649972,1514397600
908,2669286,1514419200
909,2688332,1514440800
910,2705948,1514462400
911,2715871,1514484000
912,2739451,1514505600
913,2757861,1514527200
914,2775056,1514559600
915,2788766,1514577600
916,2806679,1514602800
917,2823950,1514620800
918,2839562,1514646000
919,2856310,1514667600
920,2874787,1514692800
921,2894804,1514721600
922,2907023,1514743200
923,2924330,1514761200
924,2941114,1514786400
925,2957234,1514808000
926,2969997,1514829600
927,2984564,1514851200
928,3007199,1514876400
929,3023979,1514901600
930,3040625,1514926800
931,3062243,1514944800
932,3084368,1514973600
933,3097057,1514995200
934,3121015,1515020400
935,3137762,1515038400
936,3156898,1515067200
937,3170561,1515088800
938,3194753,1515114000
939,3209328,1515132000
940,3225617,1515160800
941,3240331,1515178800
942,3260072,1515204000
943,3277612,1515222000
944,3296203,1515258000
945,3329150,1515301200
946,3358232,1515348000
947,3392623,1515391200
948,3422316,1515441600
949,3460289,1515484800
950,3490882,1515531600
951,3528691,1515582000
952,3561952,1515628800
953,3591399,1515672000
954,3622682,1515718800
955,3648180,1515765600
956,3676628,1515808800
957,3701732,1515855600
958,3727427,1515898800
959,3750694,1515949200
960,3775964,1515992400
961,3798280,1516039200
962,3812335,1516078800
963,3845433,1516129200
964,3873154,1516172400
965,3890648,1516215600
966,289272,1516262400
967,311615,1516276800
968,319574,1516280400
969,329472,1516284000
970,339412,1516291200
971,377562,1516298400
972,444207,1516316400
973,472941,1516320000
974,488544,1516327200
975,511118,1516330800
976,524778,1516338000
977,547248,1516341600
978,557417,1516348800
979,575357,1516356000
980,581598,1516363200
981,588139,1516370400
982,594178,1516374000
983,619095,1516384800
984,631196,1516392000
985,651608,1516395600
986,683584,1516406400
987,694014,1516410000
988,709166,1516417200
989,731267,1516428000
990,752104,1516442400
991,756617,1516449600
992,761176,1516453200
993,772037,1516464000
994,792983,1516474800
995,808015,1516482000
996,823468,1516485600
997,842884,1516500000
998,855920,1516503600
999,864139,1516510800
1000,877026,1516514400
1001,884424,1516518000
1002,898627,1516532400
1003,909084,1516543200
1004,915440,1516550400
1005,940136,1516561200
1006,965040,1516572000
1007,990845,1516582800
1008,1006306,1516593600
1009,1041609,1516604400
